measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
23,1,2009,2013,AZ,179269,722471,24.8133,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ001,2842,10446,27.2066,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ003,11018,36351,30.3100,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ005,11864,53156,22.3192,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ007,4280,18487,23.1514,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ009,1570,10168,15.4406,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ011,683,2636,25.9105,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ012,4342,12759,34.0309,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ013,90110,349252,25.8009,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ015,12979,57055,22.7482,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ017,6619,30399,21.7737,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,1,2009,2013,AZ021,10553,48439,21.7862,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ023,4191,10523,39.8270,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ025,7731,36064,21.4369,0,0.0000,OK,,,,,,,
23,1,2009,2013,AZ027,10487,46736,22.4388,0,0.0000,OK,,,,,,,
23,10,2009,2013,AZ,104724,441154,23.7386,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ001,1595,5763,27.6766,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ003,9404,30499,30.8338,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ005,8044,25144,31.9917,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ007,3631,13620,26.6593,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ009,1290,7374,17.4939,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ011,481,1685,28.5460,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ012,3421,10160,33.6713,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ013,35391,175035,20.2194,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ015,10868,47834,22.7202,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ017,3997,14747,27.1038,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2009,2013,AZ021,7368,32345,22.7794,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ023,3942,9275,42.5013,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ025,6271,28357,22.1145,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2013,AZ027,9021,39316,22.9449,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ,20898,113224,18.4572,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ001,631,2474,25.5053,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ003,906,2817,32.1619,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ005,3262,23513,13.8732,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ007,311,2016,15.4266,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ009,103,882,11.6780,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ011,21,81,25.9259,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ012,287,998,28.7575,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ013,10407,53485,19.4578,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ015,583,2766,21.0774,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ017,1648,11218,14.6907,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,15,2009,2013,AZ021,1484,7007,21.1788,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ023,11,43,25.5814,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ025,446,2386,18.6924,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2013,AZ027,798,3538,22.5551,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ,53639,167996,31.9287,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ001,616,2209,27.8859,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ003,708,3035,23.3278,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ005,558,4499,12.4028,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ007,338,2851,11.8555,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ009,177,1912,9.2573,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ011,181,870,20.8046,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ012,634,1601,39.6002,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ013,44304,120635,36.7257,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ015,1528,6455,23.6716,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ017,974,4434,21.9666,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,16,2009,2013,AZ021,1701,9087,18.7190,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ023,238,1205,19.7510,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ025,1014,5321,19.0566,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,16,2009,2013,AZ027,668,3882,17.2076,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ,10782,44894,24.0166,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ001,72,331,21.7523,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ003,710,2225,31.9101,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ005,441,1556,28.3419,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ007,59,235,25.1064,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ009,44,255,17.2549,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ011,12,34,35.2941,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ012,197,692,28.4682,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ013,7170,31004,23.1260,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ015,252,1228,20.5212,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ017,177,698,25.3582,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,11,2009,2013,AZ021,925,3665,25.2387,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ023,6,25,24.0000,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ025,194,901,21.5316,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,11,2009,2013,AZ027,523,2045,25.5746,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,12,2009,2013,AZ,1396,14187,9.8400,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,12,2009,2013,AZ001,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ003,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ005,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ007,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ009,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ012,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ013,1396,14187,9.8400,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,12,2009,2013,AZ015,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ017,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,12,2009,2013,AZ021,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ023,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ025,0,0,,0,,NO_DATA,,,,,,,
23,12,2009,2013,AZ027,0,0,,0,,NO_DATA,,,,,,,
23,13,2009,2013,AZ,7341,48860,15.0246,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ001,440,1739,25.3019,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ003,80,221,36.1991,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ005,2669,21405,12.4690,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ007,245,1746,14.0321,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ009,56,581,9.6386,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ011,9,47,19.1489,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ012,37,117,31.6239,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ013,1219,5947,20.4977,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ015,258,1187,21.7355,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ017,1437,10350,13.8841,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,13,2009,2013,AZ021,508,3098,16.3977,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ023,1,4,25.0000,0,0.0000,INSUFFICIENT_DATA_FILT,,,,,,,
23,13,2009,2013,AZ025,172,1181,14.5639,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,13,2009,2013,AZ027,210,1237,16.9766,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ,1379,5283,26.1026,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ001,119,404,29.4554,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ003,116,371,31.2668,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ005,152,552,27.5362,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ007,7,35,20.0000,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ009,3,46,6.5217,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ011,0,0,,0,,NO_DATA,,,,,,,
23,14,2009,2013,AZ012,53,189,28.0423,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ013,622,2347,26.5019,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ015,73,351,20.7977,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ017,34,170,20.0000,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,14,2009,2013,AZ021,51,244,20.9016,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ023,4,14,28.5714,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ025,80,304,26.3158,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,14,2009,2013,AZ027,65,256,25.3906,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,30,2009,2013,AZ,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ001,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,30,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ001,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,31,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ001,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ003,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ005,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ007,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ009,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ011,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ012,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ013,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ015,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ017,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ021,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ023,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ025,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,32,2009,2013,AZ027,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,20,2009,2013,AZ,109277,481545,22.6930,0,0.0000,INSUFFICIENT_COUNTIES,,,,,,,
23,20,2009,2013,AZ001,2210,8473,26.0829,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ003,7654,26393,29.0001,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ005,7957,38229,20.8140,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ007,3065,13388,22.8936,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ009,1028,6747,15.2364,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,20,2009,2013,AZ011,461,1790,25.7542,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,20,2009,2013,AZ012,3353,10218,32.8146,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ013,47474,210623,22.5398,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,20,2009,2013,AZ015,8606,40731,21.1289,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ017,4518,21515,20.9993,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,20,2009,2013,AZ021,7409,34715,21.3424,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ023,2879,7623,37.7673,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ025,5205,26143,19.9097,0,0.0000,OK,,,,,,,
23,20,2009,2013,AZ027,7458,34957,21.3348,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ,44465,170646,26.0569,0,0.0000,INSUFFICIENT_COUNTIES,,,,,,,
23,21,2009,2013,AZ001,570,1707,33.3919,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ003,3194,8770,36.4196,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ005,3701,12865,28.7680,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ007,1184,4713,25.1220,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ009,484,2768,17.4855,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,21,2009,2013,AZ011,178,635,28.0315,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,21,2009,2013,AZ012,933,2407,38.7619,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ013,18900,77029,24.5362,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,21,2009,2013,AZ015,3754,14933,25.1390,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ017,1930,8044,23.9930,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,21,2009,2013,AZ021,3003,13157,22.8244,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ023,1246,2570,48.4825,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ025,2427,9512,25.5151,0,0.0000,OK,,,,,,,
23,21,2009,2013,AZ027,2961,11536,25.6675,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ,25527,70280,36.3219,0,0.0000,INSUFFICIENT_COUNTIES,,,,,,,
23,22,2009,2013,AZ001,62,266,23.3083,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ003,170,1188,14.3098,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ005,206,2062,9.9903,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ007,31,386,8.0311,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ009,58,653,8.8821,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,22,2009,2013,AZ011,44,211,20.8531,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,22,2009,2013,AZ012,56,134,41.7910,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ013,23736,61600,38.5325,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,22,2009,2013,AZ015,619,1391,44.5004,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ017,171,840,20.3571,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,22,2009,2013,AZ021,141,567,24.8677,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ023,66,330,20.0000,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ025,99,409,24.2054,0,0.0000,OK,,,,,,,
23,22,2009,2013,AZ027,68,243,27.9835,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ,4292,10992,39.0466,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ001,20,42,47.6190,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ003,143,354,40.3955,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,40,2009,2013,AZ005,36,101,35.6436,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ007,18,88,20.4545,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,40,2009,2013,AZ009,16,35,45.7143,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ011,4,14,28.5714,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ012,20,52,38.4615,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ013,2641,6292,41.9739,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ015,451,1630,27.6687,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ017,183,690,26.5217,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,40,2009,2013,AZ021,646,1333,48.4621,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ023,11,23,47.8261,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ025,88,237,37.1308,0,0.0000,OK,,,,,,,
23,40,2009,2013,AZ027,15,101,14.8515,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ,61087,251403,24.2984,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ001,502,1959,25.6253,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ003,3380,11055,30.5744,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,41,2009,2013,AZ005,6225,20857,29.8461,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ007,1266,5163,24.5206,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,41,2009,2013,AZ009,577,4418,13.0602,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ011,212,818,25.9169,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ012,1042,3093,33.6890,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ013,31828,127291,25.0041,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ015,3219,17409,18.4904,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ017,1902,9625,19.7610,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,41,2009,2013,AZ021,3207,15783,20.3193,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ023,1599,3920,40.7908,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ025,2360,12158,19.4111,0,0.0000,OK,,,,,,,
23,41,2009,2013,AZ027,3768,17854,21.1045,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ,44561,191180,23.3084,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ001,673,2501,26.9092,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ003,2853,8649,32.9865,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,42,2009,2013,AZ005,2317,13406,17.2833,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ007,970,4101,23.6528,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,42,2009,2013,AZ009,418,2694,15.5160,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ011,192,768,25.0000,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ012,1053,3136,33.5778,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ013,23191,97175,23.8652,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ015,2890,12927,22.3563,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ017,1662,7516,22.1128,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,42,2009,2013,AZ021,2790,13878,20.1038,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ023,969,2660,36.4286,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ025,1747,9215,18.9582,0,0.0000,OK,,,,,,,
23,42,2009,2013,AZ027,2836,12554,22.5904,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ,31943,129172,24.7290,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ001,673,2452,27.4470,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ003,2059,6240,32.9968,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,43,2009,2013,AZ005,1534,9376,16.3609,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ007,789,3080,25.6169,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,43,2009,2013,AZ009,274,1622,16.8927,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ011,136,503,27.0378,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ012,846,2613,32.3766,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ013,15847,61875,25.6113,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ015,2532,10284,24.6208,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ017,1261,5617,22.4497,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,43,2009,2013,AZ021,1973,9393,21.0050,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ023,740,1918,38.5819,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ025,1406,6377,22.0480,0,0.0000,OK,,,,,,,
23,43,2009,2013,AZ027,1873,7822,23.9453,0,0.0000,OK,,,,,,,
23,44,2009,2013,AZ,30396,114756,26.4875,0,0.0000,OK,,,,,,,
23,44,2009,2013,AZ001,851,3145,27.0588,0,0.0000,OK,,,,,,,
23,44,2009,2013,AZ003,2198,6540,33.6086,0,0.0000,HIGH_MISSING_GROUP,,,,,,,
23,44,2009,2013,AZ005,1502,8407,17.8661,0,0.0000,OK,,,,,,,
23,44,2009,2013,AZ007,973,3222,30.1986,0,0.0000,EXCEEDS_MISSING_GROUP,,,,,,,
23,44,2009,2013,AZ009,243,1222,19.8854,0,0.0000,OK,,,,,,,
